timestamp,user,src_ip,policy_name,action,severity
2026-04-02 10:02:43,henry,10.0.0.13,Large-Attachment,block,Low
2026-04-02 10:17:50,bob,10.0.0.6,Mass-Download,monitor,High
2026-04-02 09:39:18,eve,10.0.0.10,Large-Attachment,block,High
2026-04-02 08:44:49,dave,10.0.0.9,Mass-Download,block,Low
2026-04-02 08:59:07,alice,10.0.0.5,Bulk-Email-External,monitor,High
2026-04-02 11:17:25,bob,10.0.0.6,Sensitive-File-Upload,monitor,Medium
2026-04-02 12:57:26,henry,10.0.0.13,Large-Attachment,alert,High
2026-04-02 08:39:50,mallory,10.0.0.19,Sensitive-File-Upload,alert,High
2026-04-02 12:03:45,bob,10.0.0.6,Bulk-Email-External,monitor,Low
2026-04-02 09:12:32,oscar,10.0.0.22,Mass-Download,block,High
2026-04-02 13:16:28,grace,10.0.0.12,Mass-Download,monitor,Low
2026-04-02 11:17:16,eve,10.0.0.10,Sensitive-File-Upload,monitor,High
2026-04-02 13:32:09,mallory,10.0.0.19,Large-Attachment,monitor,Low
2026-04-02 14:36:45,ivan,10.0.0.14,Sensitive-File-Upload,monitor,Medium
2026-04-02 10:07:42,eve,10.0.0.10,Bulk-Email-External,alert,Medium
2026-04-02 10:57:20,alice,10.0.0.5,Sensitive-File-Upload,block,High
2026-04-02 10:55:23,bob,10.0.0.6,Mass-Download,block,Low
2026-04-02 15:38:18,dave,10.0.0.9,Sensitive-File-Upload,block,High
2026-04-02 12:19:59,dave,10.0.0.9,Bulk-Email-External,block,Low
2026-04-02 08:24:30,ivan,10.0.0.14,Large-Attachment,block,Low
2026-04-02 14:00:49,alice,10.0.0.5,Sensitive-File-Upload,alert,High
2026-04-02 08:42:03,eve,10.0.0.10,Large-Attachment,block,High
2026-04-02 14:39:15,alice,10.0.0.5,Bulk-Email-External,block,High
2026-04-02 09:27:51,dave,10.0.0.9,Sensitive-File-Upload,monitor,Low
2026-04-02 12:48:39,ivan,10.0.0.14,Mass-Download,monitor,Low
2026-04-02 10:39:13,bob,10.0.0.6,Bulk-Email-External,block,Low
2026-04-02 08:51:33,pat,10.0.0.31,Mass-Download,alert,High
2026-04-02 10:26:44,dave,10.0.0.9,Large-Attachment,block,High
2026-04-02 10:28:34,grace,10.0.0.12,Sensitive-File-Upload,block,High
2026-04-02 12:27:34,alice,10.0.0.5,Sensitive-File-Upload,alert,Low
2026-04-02 08:36:46,eve,10.0.0.10,Sensitive-File-Upload,alert,Low
2026-04-02 12:02:03,eve,10.0.0.10,Large-Attachment,alert,High
2026-04-02 08:03:39,bob,10.0.0.6,Mass-Download,block,Medium
2026-04-02 13:11:22,alice,10.0.0.5,Bulk-Email-External,monitor,Medium
2026-04-02 15:08:01,mallory,10.0.0.19,Mass-Download,monitor,Medium
2026-04-02 09:21:59,grace,10.0.0.12,Mass-Download,alert,High
2026-04-02 11:31:17,pat,10.0.0.31,Bulk-Email-External,monitor,Low
2026-04-02 08:17:52,oscar,10.0.0.22,Sensitive-File-Upload,monitor,Medium
2026-04-02 12:54:59,henry,10.0.0.13,Sensitive-File-Upload,monitor,Medium
2026-04-02 13:49:23,eve,10.0.0.10,Mass-Download,alert,Medium
2026-04-02 15:45:55,oscar,10.0.0.22,Sensitive-File-Upload,block,Medium
2026-04-02 09:19:50,henry,10.0.0.13,Mass-Download,alert,Medium
2026-04-02 14:27:48,bob,10.0.0.6,Bulk-Email-External,block,Medium
2026-04-02 14:38:25,eve,10.0.0.10,Mass-Download,monitor,Medium
2026-04-02 11:27:31,henry,10.0.0.13,Mass-Download,monitor,High
2026-04-02 08:43:48,bob,10.0.0.6,Bulk-Email-External,monitor,Medium
2026-04-02 13:52:21,pat,10.0.0.31,Large-Attachment,alert,Medium
2026-04-02 09:28:07,grace,10.0.0.12,Sensitive-File-Upload,alert,Medium
2026-04-02 10:43:48,pat,10.0.0.31,Mass-Download,monitor,Low
2026-04-02 10:36:43,carol,10.0.0.8,Bulk-Email-External,alert,Medium
2026-04-02 10:32:36,pat,10.0.0.31,Mass-Download,block,Medium
2026-04-02 13:09:07,pat,10.0.0.31,Mass-Download,alert,Medium
2026-04-02 15:38:24,henry,10.0.0.13,Bulk-Email-External,alert,Low
2026-04-02 15:16:49,henry,10.0.0.13,Large-Attachment,monitor,Medium
2026-04-02 09:37:21,bob,10.0.0.6,Large-Attachment,alert,Medium
2026-04-02 14:07:16,henry,10.0.0.13,Large-Attachment,monitor,Medium
2026-04-02 13:21:09,mallory,10.0.0.19,Bulk-Email-External,block,High
2026-04-02 08:07:38,oscar,10.0.0.22,Bulk-Email-External,alert,High
2026-04-02 15:15:15,eve,10.0.0.10,Sensitive-File-Upload,alert,Low
2026-04-02 13:02:22,ivan,10.0.0.14,Large-Attachment,monitor,Low
2026-04-02 11:37:44,ivan,10.0.0.14,Sensitive-File-Upload,alert,High
2026-04-02 12:44:41,ivan,10.0.0.14,Bulk-Email-External,alert,Low
2026-04-02 12:21:43,henry,10.0.0.13,Large-Attachment,block,Medium
2026-04-02 15:01:18,grace,10.0.0.12,Bulk-Email-External,alert,Low
2026-04-02 12:35:38,bob,10.0.0.6,Bulk-Email-External,block,Medium
2026-04-02 15:53:31,carol,10.0.0.8,Large-Attachment,block,High
2026-04-02 14:42:00,alice,10.0.0.5,Large-Attachment,alert,Low
2026-04-02 14:38:16,henry,10.0.0.13,Sensitive-File-Upload,monitor,Medium
2026-04-02 14:49:33,dave,10.0.0.9,Bulk-Email-External,block,Medium
2026-04-02 15:19:14,carol,10.0.0.8,Large-Attachment,alert,Low
2026-04-02 13:33:24,pat,10.0.0.31,Sensitive-File-Upload,alert,Low
2026-04-02 13:39:40,henry,10.0.0.13,Mass-Download,block,High
2026-04-02 10:58:14,carol,10.0.0.8,Bulk-Email-External,alert,Low
2026-04-02 15:36:51,eve,10.0.0.10,Sensitive-File-Upload,monitor,High
2026-04-02 11:11:27,grace,10.0.0.12,Sensitive-File-Upload,alert,Low
2026-04-02 08:54:43,oscar,10.0.0.22,Bulk-Email-External,monitor,High
2026-04-02 08:06:58,carol,10.0.0.8,Sensitive-File-Upload,monitor,High
2026-04-02 08:12:54,pat,10.0.0.31,Large-Attachment,alert,Medium
2026-04-02 10:31:33,grace,10.0.0.12,Bulk-Email-External,monitor,Medium
2026-04-02 11:11:31,oscar,10.0.0.22,Mass-Download,alert,Medium
2026-04-02 14:47:23,pat,10.0.0.31,Large-Attachment,alert,Medium
2026-04-02 11:32:28,oscar,10.0.0.22,Large-Attachment,block,Medium
2026-04-02 08:40:36,alice,10.0.0.5,Large-Attachment,monitor,High
2026-04-02 15:38:32,mallory,10.0.0.19,Mass-Download,monitor,Medium
2026-04-02 09:56:53,henry,10.0.0.13,Mass-Download,block,Medium
2026-04-02 12:39:57,grace,10.0.0.12,Mass-Download,monitor,High
2026-04-02 09:27:55,grace,10.0.0.12,Mass-Download,block,Medium
2026-04-02 13:32:36,alice,10.0.0.5,Mass-Download,block,Low
2026-04-02 08:10:38,oscar,10.0.0.22,Bulk-Email-External,alert,Low
2026-04-02 11:20:53,ivan,10.0.0.14,Large-Attachment,monitor,Medium
2026-04-02 10:15:53,grace,10.0.0.12,Mass-Download,monitor,Medium
2026-04-02 13:39:23,ivan,10.0.0.14,Large-Attachment,block,High
2026-04-02 10:11:48,dave,10.0.0.9,Mass-Download,monitor,Medium
2026-04-02 15:54:33,bob,10.0.0.6,Large-Attachment,alert,High
2026-04-02 13:01:19,ivan,10.0.0.14,Sensitive-File-Upload,alert,Medium
2026-04-02 12:05:48,dave,10.0.0.9,Sensitive-File-Upload,alert,High
2026-04-02 10:00:12,pat,10.0.0.31,Sensitive-File-Upload,alert,Low
2026-04-02 15:18:53,henry,10.0.0.13,Sensitive-File-Upload,block,Low
2026-04-02 15:31:31,alice,10.0.0.5,Sensitive-File-Upload,block,High
2026-04-02 10:17:37,carol,10.0.0.8,Bulk-Email-External,alert,Medium
2026-04-02 12:59:26,ivan,10.0.0.14,Sensitive-File-Upload,monitor,Medium
2026-04-02 15:14:54,dave,10.0.0.9,Mass-Download,monitor,High
2026-04-02 09:40:48,pat,10.0.0.31,Bulk-Email-External,block,High
2026-04-02 13:15:53,dave,10.0.0.9,Sensitive-File-Upload,block,Low
2026-04-02 08:32:26,mallory,10.0.0.19,Large-Attachment,alert,Low
2026-04-02 13:42:32,oscar,10.0.0.22,Sensitive-File-Upload,alert,High
2026-04-02 08:32:38,pat,10.0.0.31,Large-Attachment,monitor,High
2026-04-02 11:34:50,henry,10.0.0.13,Large-Attachment,monitor,Medium
2026-04-02 10:29:23,ivan,10.0.0.14,Bulk-Email-External,monitor,Medium
2026-04-02 09:10:46,pat,10.0.0.31,Bulk-Email-External,block,High
2026-04-02 12:07:44,grace,10.0.0.12,Bulk-Email-External,monitor,Medium
2026-04-02 08:43:04,alice,10.0.0.5,Sensitive-File-Upload,monitor,Low
2026-04-02 12:51:07,bob,10.0.0.6,Sensitive-File-Upload,monitor,Medium
2026-04-02 14:45:19,eve,10.0.0.10,Bulk-Email-External,block,Low
2026-04-02 14:33:49,henry,10.0.0.13,Bulk-Email-External,monitor,High
2026-04-02 14:55:04,bob,10.0.0.6,Mass-Download,alert,Low
2026-04-02 13:35:03,grace,10.0.0.12,Bulk-Email-External,block,Medium
2026-04-02 12:29:01,carol,10.0.0.8,Mass-Download,alert,Medium
2026-04-02 14:23:49,dave,10.0.0.9,Mass-Download,alert,Medium
2026-04-02 11:58:55,alice,10.0.0.5,Bulk-Email-External,alert,Medium
2026-04-02 10:19:46,dave,10.0.0.9,Large-Attachment,alert,Medium
2026-04-02 10:54:00,henry,10.0.0.13,Sensitive-File-Upload,alert,Medium
2026-04-02 09:18:12,mallory,10.0.0.19,Mass-Download,alert,High
2026-04-02 14:18:39,grace,10.0.0.12,Bulk-Email-External,monitor,High
2026-04-02 10:42:55,eve,10.0.0.10,Sensitive-File-Upload,monitor,Medium
2026-04-02 12:07:28,ivan,10.0.0.14,Sensitive-File-Upload,monitor,High
2026-04-02 15:08:49,oscar,10.0.0.22,Bulk-Email-External,alert,High
2026-04-02 12:53:28,alice,10.0.0.5,Mass-Download,alert,High
2026-04-02 09:34:47,alice,10.0.0.5,Large-Attachment,block,Medium
2026-04-02 15:40:30,ivan,10.0.0.14,Sensitive-File-Upload,alert,Medium
2026-04-02 12:50:17,alice,10.0.0.5,Large-Attachment,block,High
2026-04-02 14:17:54,mallory,10.0.0.19,Large-Attachment,block,High
2026-04-02 08:49:11,eve,10.0.0.10,Sensitive-File-Upload,alert,High
2026-04-02 09:09:38,grace,10.0.0.12,Mass-Download,monitor,High
2026-04-02 13:02:54,bob,10.0.0.6,Bulk-Email-External,block,High
2026-04-02 09:46:05,eve,10.0.0.10,Bulk-Email-External,block,Medium
2026-04-02 15:18:06,grace,10.0.0.12,Large-Attachment,monitor,Low
2026-04-02 11:53:25,bob,10.0.0.6,Large-Attachment,alert,Medium
2026-04-02 08:53:12,mallory,10.0.0.19,Mass-Download,monitor,Medium
2026-04-02 10:00:25,dave,10.0.0.9,Sensitive-File-Upload,block,Low
2026-04-02 11:06:49,henry,10.0.0.13,Mass-Download,block,Medium
2026-04-02 11:04:51,carol,10.0.0.8,Bulk-Email-External,block,Low
2026-04-02 14:56:21,carol,10.0.0.8,Large-Attachment,monitor,Low
2026-04-02 15:11:34,bob,10.0.0.6,Sensitive-File-Upload,alert,Low
2026-04-02 15:33:18,eve,10.0.0.10,Mass-Download,monitor,High
2026-04-02 15:23:47,carol,10.0.0.8,Mass-Download,block,Medium
2026-04-02 12:47:51,bob,10.0.0.6,Bulk-Email-External,alert,Medium
2026-04-02 15:20:29,grace,10.0.0.12,Mass-Download,alert,Low
2026-04-02 10:12:23,carol,10.0.0.8,Sensitive-File-Upload,monitor,High
2026-04-02 13:14:21,oscar,10.0.0.22,Bulk-Email-External,alert,Medium
2026-04-02 11:44:58,grace,10.0.0.12,Mass-Download,monitor,Low
2026-04-02 09:55:19,henry,10.0.0.13,Mass-Download,block,Low
2026-04-02 08:28:29,eve,10.0.0.10,Sensitive-File-Upload,monitor,Medium
2026-04-02 10:32:43,mallory,10.0.0.19,Sensitive-File-Upload,monitor,High
2026-04-02 11:38:44,eve,10.0.0.10,Mass-Download,block,High
2026-04-02 11:03:25,oscar,10.0.0.22,Large-Attachment,alert,Low
2026-04-02 15:39:30,bob,10.0.0.6,Bulk-Email-External,alert,Low
2026-04-02 08:36:01,oscar,10.0.0.22,Bulk-Email-External,monitor,Low
2026-04-02 15:43:17,henry,10.0.0.13,Large-Attachment,monitor,Low
2026-04-02 12:07:53,pat,10.0.0.31,Bulk-Email-External,alert,Low
2026-04-02 11:39:29,pat,10.0.0.31,Large-Attachment,block,Medium
2026-04-02 10:24:12,henry,10.0.0.13,Mass-Download,alert,Low
2026-04-02 09:04:25,pat,10.0.0.31,Sensitive-File-Upload,alert,Low
2026-04-02 11:05:23,carol,10.0.0.8,Sensitive-File-Upload,block,High
2026-04-02 14:04:35,bob,10.0.0.6,Sensitive-File-Upload,block,High
2026-04-02 12:38:21,mallory,10.0.0.19,Mass-Download,block,Medium
2026-04-02 13:30:23,mallory,10.0.0.19,Sensitive-File-Upload,block,Medium
2026-04-02 14:35:46,carol,10.0.0.8,Large-Attachment,monitor,Low
2026-04-02 12:38:12,dave,10.0.0.9,Mass-Download,monitor,Low
2026-04-02 12:18:32,henry,10.0.0.13,Mass-Download,monitor,Medium
2026-04-02 14:21:13,alice,10.0.0.5,Sensitive-File-Upload,block,Low
2026-04-02 08:49:03,pat,10.0.0.31,Sensitive-File-Upload,monitor,Low
2026-04-02 09:49:16,oscar,10.0.0.22,Bulk-Email-External,block,Medium
2026-04-02 10:20:01,pat,10.0.0.31,Bulk-Email-External,monitor,High
2026-04-02 15:09:22,mallory,10.0.0.19,Mass-Download,alert,Low
2026-04-02 09:18:01,eve,10.0.0.10,Large-Attachment,alert,Medium
2026-04-02 13:55:36,alice,10.0.0.5,Mass-Download,alert,Medium
2026-04-02 15:55:31,alice,10.0.0.5,Mass-Download,block,Low
2026-04-02 15:59:26,bob,10.0.0.6,Sensitive-File-Upload,monitor,Medium
2026-04-02 12:14:56,dave,10.0.0.9,Mass-Download,alert,High
2026-04-02 09:25:40,bob,10.0.0.6,Large-Attachment,alert,High
2026-04-02 11:41:28,oscar,10.0.0.22,Bulk-Email-External,block,Medium
2026-04-02 12:51:47,carol,10.0.0.8,Mass-Download,block,Medium
2026-04-02 10:08:00,henry,10.0.0.13,Bulk-Email-External,block,Low
2026-04-02 13:12:57,oscar,10.0.0.22,Sensitive-File-Upload,alert,High
2026-04-02 08:36:16,mallory,10.0.0.19,Bulk-Email-External,monitor,High
2026-04-02 10:39:33,bob,10.0.0.6,Bulk-Email-External,block,Low
2026-04-02 09:23:28,eve,10.0.0.10,Sensitive-File-Upload,monitor,High
2026-04-02 10:28:00,pat,10.0.0.31,Large-Attachment,monitor,Low
2026-04-02 15:36:50,pat,10.0.0.31,Large-Attachment,alert,Low
2026-04-02 11:51:27,alice,10.0.0.5,Bulk-Email-External,monitor,Medium
2026-04-02 09:29:38,pat,10.0.0.31,Large-Attachment,monitor,High
2026-04-02 10:38:06,ivan,10.0.0.14,Large-Attachment,alert,High
2026-04-02 15:36:20,henry,10.0.0.13,Bulk-Email-External,alert,High
2026-04-02 13:20:11,pat,10.0.0.31,Bulk-Email-External,alert,High
2026-04-02 10:59:46,eve,10.0.0.10,Bulk-Email-External,alert,Medium
2026-04-02 15:24:23,mallory,10.0.0.19,Large-Attachment,alert,Low
2026-04-02 10:00:29,mallory,10.0.0.19,Bulk-Email-External,alert,Low
2026-04-02 11:04:47,carol,10.0.0.8,Bulk-Email-External,monitor,Low
2026-04-02 08:37:04,eve,10.0.0.10,Mass-Download,block,High
2026-04-02 08:06:10,bob,10.0.0.6,Large-Attachment,block,Low
2026-04-02 13:14:49,eve,10.0.0.10,Sensitive-File-Upload,alert,Low
2026-04-02 13:16:18,pat,10.0.0.31,Large-Attachment,alert,High
2026-04-02 12:53:32,oscar,10.0.0.22,Bulk-Email-External,block,High
2026-04-02 12:51:37,henry,10.0.0.13,Large-Attachment,alert,Medium
2026-04-02 14:32:02,mallory,10.0.0.19,Mass-Download,alert,Low
2026-04-02 15:40:09,pat,10.0.0.31,Sensitive-File-Upload,monitor,High
2026-04-02 15:51:36,eve,10.0.0.10,Sensitive-File-Upload,monitor,Medium
2026-04-02 13:37:58,carol,10.0.0.8,Bulk-Email-External,block,Low
2026-04-02 08:25:23,oscar,10.0.0.22,Sensitive-File-Upload,block,Medium
2026-04-02 08:56:56,carol,10.0.0.8,Bulk-Email-External,alert,High
2026-04-02 08:17:09,ivan,10.0.0.14,Bulk-Email-External,monitor,Low
2026-04-02 14:42:23,oscar,10.0.0.22,Sensitive-File-Upload,alert,Medium
2026-04-02 10:21:03,dave,10.0.0.9,Bulk-Email-External,alert,High
2026-04-02 15:03:44,pat,10.0.0.31,Sensitive-File-Upload,block,Low
2026-04-02 14:58:25,eve,10.0.0.10,Large-Attachment,block,Medium
2026-04-02 09:07:41,eve,10.0.0.10,Mass-Download,block,Medium
2026-04-02 08:18:38,carol,10.0.0.8,Bulk-Email-External,alert,High
2026-04-02 14:01:58,bob,10.0.0.6,Bulk-Email-External,monitor,Low
2026-04-02 14:08:36,henry,10.0.0.13,Sensitive-File-Upload,block,Medium
2026-04-02 10:30:24,mallory,10.0.0.19,Sensitive-File-Upload,alert,Medium
2026-04-02 11:36:00,alice,10.0.0.5,Mass-Download,alert,Low
2026-04-02 10:48:50,dave,10.0.0.9,Bulk-Email-External,monitor,Low
2026-04-02 12:43:15,grace,10.0.0.12,Mass-Download,alert,High
2026-04-02 10:36:25,henry,10.0.0.13,Large-Attachment,monitor,Low
2026-04-02 08:40:56,eve,10.0.0.10,Sensitive-File-Upload,block,Medium
2026-04-02 13:27:48,mallory,10.0.0.19,Mass-Download,alert,Medium
2026-04-02 11:39:34,henry,10.0.0.13,Mass-Download,alert,Low
2026-04-02 11:43:48,dave,10.0.0.9,Mass-Download,alert,Low
2026-04-02 14:22:31,henry,10.0.0.13,Bulk-Email-External,block,Low
2026-04-02 15:05:33,pat,10.0.0.31,Bulk-Email-External,alert,Low
2026-04-02 08:21:46,eve,10.0.0.10,Mass-Download,alert,High
2026-04-02 13:35:44,grace,10.0.0.12,Mass-Download,block,Medium
2026-04-02 12:04:20,carol,10.0.0.8,Mass-Download,block,Low
2026-04-02 09:36:11,oscar,10.0.0.22,Bulk-Email-External,block,High
2026-04-02 10:23:32,grace,10.0.0.12,Bulk-Email-External,block,Low
2026-04-02 12:38:39,oscar,10.0.0.22,Bulk-Email-External,alert,High
2026-04-02 12:44:23,ivan,10.0.0.14,Large-Attachment,alert,Medium
2026-04-02 11:19:45,pat,10.0.0.31,Sensitive-File-Upload,block,Low
2026-04-02 15:12:24,carol,10.0.0.8,Bulk-Email-External,monitor,High
2026-04-02 10:13:11,henry,10.0.0.13,Mass-Download,monitor,Medium
2026-04-02 15:34:21,bob,10.0.0.6,Large-Attachment,alert,High
2026-04-02 09:30:51,pat,10.0.0.31,Sensitive-File-Upload,monitor,Medium
2026-04-02 14:44:13,dave,10.0.0.9,Large-Attachment,alert,Low
2026-04-02 09:27:41,oscar,10.0.0.22,Large-Attachment,monitor,High
2026-04-02 13:51:45,henry,10.0.0.13,Bulk-Email-External,block,Low
2026-04-02 12:42:15,carol,10.0.0.8,Mass-Download,monitor,High
2026-04-02 10:56:11,mallory,10.0.0.19,Large-Attachment,monitor,Medium
2026-04-02 14:24:28,oscar,10.0.0.22,Large-Attachment,block,Medium
2026-04-02 09:46:28,bob,10.0.0.6,Large-Attachment,monitor,High
2026-04-02 11:48:59,henry,10.0.0.13,Large-Attachment,block,Low
2026-04-02 11:27:31,eve,10.0.0.10,Mass-Download,alert,Low
2026-04-02 12:56:59,bob,10.0.0.6,Sensitive-File-Upload,block,Medium
2026-04-02 13:02:27,henry,10.0.0.13,Mass-Download,monitor,Medium
2026-04-02 09:52:19,pat,10.0.0.31,Large-Attachment,block,Medium
2026-04-02 14:18:51,pat,10.0.0.31,Sensitive-File-Upload,block,High
2026-04-02 10:11:31,eve,10.0.0.10,Mass-Download,monitor,High
2026-04-02 10:53:47,dave,10.0.0.9,Mass-Download,alert,Medium
2026-04-02 10:29:23,mallory,10.0.0.19,Sensitive-File-Upload,monitor,High
2026-04-02 14:51:31,pat,10.0.0.31,Mass-Download,monitor,Medium
2026-04-02 14:22:11,bob,10.0.0.6,Mass-Download,block,High
2026-04-02 12:32:59,alice,10.0.0.5,Bulk-Email-External,alert,High
2026-04-02 09:18:27,henry,10.0.0.13,Bulk-Email-External,monitor,High
2026-04-02 12:45:35,mallory,10.0.0.19,Mass-Download,monitor,Medium
2026-04-02 11:55:09,alice,10.0.0.5,Sensitive-File-Upload,monitor,High
2026-04-02 15:51:27,carol,10.0.0.8,Bulk-Email-External,monitor,Medium
2026-04-02 12:23:33,ivan,10.0.0.14,Mass-Download,block,Medium
2026-04-02 10:31:09,henry,10.0.0.13,Large-Attachment,block,Medium
2026-04-02 13:31:01,pat,10.0.0.31,Bulk-Email-External,block,Medium
2026-04-02 14:52:00,alice,10.0.0.5,Mass-Download,monitor,Medium
2026-04-02 14:38:04,henry,10.0.0.13,Mass-Download,monitor,Medium
2026-04-02 10:20:30,pat,10.0.0.31,Sensitive-File-Upload,alert,Low
2026-04-02 09:57:41,grace,10.0.0.12,Mass-Download,alert,High
2026-04-02 08:13:46,oscar,10.0.0.22,Large-Attachment,block,Low
2026-04-02 13:37:54,ivan,10.0.0.14,Sensitive-File-Upload,alert,Medium
2026-04-02 10:58:17,carol,10.0.0.8,Sensitive-File-Upload,block,High
2026-04-02 11:59:30,oscar,10.0.0.22,Sensitive-File-Upload,alert,High
2026-04-02 12:15:01,ivan,10.0.0.14,Mass-Download,block,Low
2026-04-02 13:33:10,oscar,10.0.0.22,Mass-Download,monitor,Low
2026-04-02 10:10:26,bob,10.0.0.6,Mass-Download,monitor,Low
2026-04-02 15:25:54,oscar,10.0.0.22,Sensitive-File-Upload,monitor,Medium
2026-04-02 11:26:01,grace,10.0.0.12,Bulk-Email-External,alert,Low
2026-04-02 11:09:15,ivan,10.0.0.14,Sensitive-File-Upload,monitor,Medium
2026-04-02 15:11:51,oscar,10.0.0.22,Mass-Download,monitor,Low
2026-04-02 12:39:17,alice,10.0.0.5,Large-Attachment,block,High
2026-04-02 15:36:52,pat,10.0.0.31,Bulk-Email-External,alert,High
2026-04-02 10:26:03,dave,10.0.0.9,Mass-Download,alert,High
2026-04-02 11:58:04,pat,10.0.0.31,Large-Attachment,monitor,Low
2026-04-02 08:49:15,carol,10.0.0.8,Mass-Download,alert,Low
2026-04-02 11:44:32,dave,10.0.0.9,Bulk-Email-External,monitor,High
2026-04-02 12:28:38,grace,10.0.0.12,Large-Attachment,alert,Low
2026-04-02 12:43:30,dave,10.0.0.9,Mass-Download,monitor,Low
2026-04-02 15:28:08,alice,10.0.0.5,Large-Attachment,block,Low
2026-04-02 09:48:41,pat,10.0.0.31,Bulk-Email-External,block,High
2026-04-02 09:08:13,oscar,10.0.0.22,Bulk-Email-External,block,Low
2026-04-02 10:39:54,alice,10.0.0.5,Large-Attachment,monitor,Low
2026-04-02 13:52:28,carol,10.0.0.8,Large-Attachment,block,High
2026-04-02 14:08:28,oscar,10.0.0.22,Sensitive-File-Upload,monitor,Medium
2026-04-02 14:48:33,henry,10.0.0.13,Bulk-Email-External,block,Medium
2026-04-02 08:47:20,henry,10.0.0.13,Bulk-Email-External,monitor,High
2026-04-02 09:56:33,ivan,10.0.0.14,Bulk-Email-External,monitor,High
2026-04-02 15:18:01,bob,10.0.0.6,Mass-Download,alert,Low
2026-04-02 15:24:08,henry,10.0.0.13,Large-Attachment,alert,Medium
2026-04-02 08:57:57,henry,10.0.0.13,Mass-Download,alert,Low
2026-04-02 09:35:29,carol,10.0.0.8,Mass-Download,block,Low
2026-04-02 15:32:40,grace,10.0.0.12,Large-Attachment,block,Medium
2026-04-02 08:34:24,bob,10.0.0.6,Bulk-Email-External,block,High
2026-04-02 09:16:25,alice,10.0.0.5,Bulk-Email-External,monitor,Low
2026-04-02 11:20:41,oscar,10.0.0.22,Bulk-Email-External,block,Medium
2026-04-02 14:12:57,mallory,10.0.0.19,Sensitive-File-Upload,block,Low
2026-04-02 11:07:12,bob,10.0.0.6,Large-Attachment,monitor,High
2026-04-02 11:08:40,carol,10.0.0.8,Sensitive-File-Upload,block,High
2026-04-02 12:27:25,bob,10.0.0.6,Sensitive-File-Upload,alert,Medium
2026-04-02 13:09:26,ivan,10.0.0.14,Large-Attachment,monitor,Medium
2026-04-02 11:10:40,dave,10.0.0.9,Bulk-Email-External,alert,Low
2026-04-02 12:16:24,grace,10.0.0.12,Bulk-Email-External,monitor,Low
2026-04-02 13:33:46,alice,10.0.0.5,Large-Attachment,alert,High
2026-04-02 09:54:55,alice,10.0.0.5,Large-Attachment,block,Low
2026-04-02 12:33:58,carol,10.0.0.8,Sensitive-File-Upload,block,High
2026-04-02 11:45:07,grace,10.0.0.12,Mass-Download,monitor,Medium
2026-04-02 13:59:54,carol,10.0.0.8,Mass-Download,monitor,Medium
2026-04-02 13:49:26,bob,10.0.0.6,Bulk-Email-External,monitor,High
2026-04-02 15:57:21,grace,10.0.0.12,Sensitive-File-Upload,alert,High
2026-04-02 10:47:29,henry,10.0.0.13,Sensitive-File-Upload,alert,Medium
2026-04-02 14:09:35,bob,10.0.0.6,Bulk-Email-External,monitor,Medium
2026-04-02 13:38:04,ivan,10.0.0.14,Mass-Download,monitor,High
2026-04-02 14:17:26,ivan,10.0.0.14,Large-Attachment,monitor,Medium
2026-04-02 15:42:21,bob,10.0.0.6,Sensitive-File-Upload,monitor,High
2026-04-02 09:08:01,pat,10.0.0.31,Sensitive-File-Upload,block,Medium
2026-04-02 10:30:00,carol,10.0.0.8,Large-Attachment,monitor,Medium
2026-04-02 13:51:16,dave,10.0.0.9,Mass-Download,monitor,High
2026-04-02 12:29:38,bob,10.0.0.6,Bulk-Email-External,alert,Low
2026-04-02 13:44:44,ivan,10.0.0.14,Sensitive-File-Upload,alert,Medium
2026-04-02 09:17:23,ivan,10.0.0.14,Sensitive-File-Upload,monitor,High
2026-04-02 10:27:33,bob,10.0.0.6,Bulk-Email-External,block,Low
2026-04-02 13:03:22,alice,10.0.0.5,Sensitive-File-Upload,block,High
2026-04-02 15:26:12,henry,10.0.0.13,Mass-Download,monitor,Medium
2026-04-02 15:38:14,grace,10.0.0.12,Mass-Download,block,Low
2026-04-02 12:47:20,mallory,10.0.0.19,Large-Attachment,monitor,High
2026-04-02 13:52:23,dave,10.0.0.9,Mass-Download,monitor,Low
2026-04-02 13:39:19,grace,10.0.0.12,Sensitive-File-Upload,monitor,High
2026-04-02 09:21:20,alice,10.0.0.5,Large-Attachment,monitor,Low
2026-04-02 11:06:23,oscar,10.0.0.22,Sensitive-File-Upload,alert,High
2026-04-02 09:04:12,oscar,10.0.0.22,Large-Attachment,alert,Medium
2026-04-02 11:25:38,oscar,10.0.0.22,Large-Attachment,monitor,Medium
2026-04-02 12:29:07,dave,10.0.0.9,Large-Attachment,block,Low
2026-04-02 09:12:33,grace,10.0.0.12,Mass-Download,alert,High
2026-04-02 09:25:50,ivan,10.0.0.14,Sensitive-File-Upload,monitor,Medium
2026-04-02 15:36:42,pat,10.0.0.31,Large-Attachment,alert,Low
2026-04-02 09:35:03,henry,10.0.0.13,Large-Attachment,alert,Low
2026-04-02 15:57:06,eve,10.0.0.10,Large-Attachment,monitor,Medium
2026-04-02 08:32:20,bob,10.0.0.6,Bulk-Email-External,monitor,High
2026-04-02 10:24:40,dave,10.0.0.9,Bulk-Email-External,block,Low
